Législatives 2012 - 2ème Tour;17/06/2012;12;31;8;75112;PARIS 12;1398;870;858;2;MAZETIER;Sandrine;543;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;36;8;75112;PARIS 12;1266;735;712;1;BEIGBEDER;Charles;261;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;48;8;75112;PARIS 12;1381;757;729;1;BEIGBEDER;Charles;246;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;51;7;75112;PARIS 12;1586;866;845;2;BLOCHE;Patrick;517;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;52;7;75112;PARIS 12;1551;961;939;2;BLOCHE;Patrick;539;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;7;9;75113;PARIS 13;1554;871;846;2;SOUHAITE;Anne-Sophie;268;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;11;9;75113;PARIS 13;1413;825;788;1;LE GUEN;Jean-Marie;517;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;21;9;75113;PARIS 13;1563;739;718;1;LE GUEN;Jean-Marie;379;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;22;9;75113;PARIS 13;1588;714;686;2;SOUHAITE;Anne-Sophie;208;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;27;9;75113;PARIS 13;1903;1070;1025;1;LE GUEN;Jean-Marie;786;;;
Législatives 2012 - 2ème Tour;17/06/2012;5;15;2;75105;PARIS 05;1467;917;895;2;FILLON;François;343;;;
Législatives 2012 - 2ème Tour;17/06/2012;5;17;2;75105;PARIS 05;1445;900;879;2;FILLON;François;357;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;29;3;75117;PARIS 17;1176;705;693;2;LEPETIT;Annick;277;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;40;4;75117;PARIS 17;1508;646;454;1;DEBRÉ;Bernard;454;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;50;4;75117;PARIS 17;1443;599;481;1;DEBRÉ;Bernard;481;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;59;4;75117;PARIS 17;1338;522;435;1;DEBRÉ;Bernard;435;;;
Législatives 2012 - 2ème Tour;17/06/2012;18;2;18;75118;PARIS 18;1483;842;829;2;CARESCHE;Christophe;548;;;
Législatives 2012 - 2ème Tour;17/06/2012;18;10;18;75118;PARIS 18;1594;851;832;2;CARESCHE;Christophe;621;;;
Législatives 2012 - 2ème Tour;17/06/2012;18;26;18;75118;PARIS 18;1430;816;798;2;CARESCHE;Christophe;592;;;
Législatives 2012 - 2ème Tour;17/06/2012;18;44;3;75118;PARIS 18;1490;646;627;1;PAPAREMBORDE;Valérie;173;;;
Législatives 2012 - 2ème Tour;17/06/2012;18;55;17;75118;PARIS 18;1735;911;879;1;VAILLANT;Daniel;722;;;
Législatives 2012 - 2ème Tour;17/06/2012;19;63;17;75119;PARIS 19;1507;808;791;1;VAILLANT;Daniel;501;;;
Législatives 2012 - 2ème Tour;17/06/2012;20;3;15;75120;PARIS 20;1361;764;736;1;PAU-LANGEVIN;George;550;;;
Législatives 2012 - 2ème Tour;17/06/2012;20;14;15;75120;PARIS 20;1444;867;841;1;PAU-LANGEVIN;George;675;;;
Législatives 2012 - 2ème Tour;17/06/2012;20;22;15;75120;PARIS 20;1548;881;855;1;PAU-LANGEVIN;George;568;;;
Législatives 2012 - 2ème Tour;17/06/2012;2;2;1;75102;PARIS 02;908;527;515;1;LELLOUCHE;Pierre;276;;;
Législatives 2012 - 2ème Tour;17/06/2012;2;5;1;75102;PARIS 02;1309;786;775;2;MOREL;Claire;501;;;
Législatives 2012 - 2ème Tour;17/06/2012;4;4;7;75104;PARIS 04;1205;732;723;1;TISSOT;Claude-Annick;275;;;
Législatives 2012 - 2ème Tour;17/06/2012;7;3;2;75107;PARIS 07;1204;659;648;2;FILLON;François;496;;;
